p1,p2,label,p1_UniProt,p2_UniProt
ENSP00000219548,ENSP00000360266,1,Q9UNE7,P05412
ENSP00000219548,ENSP00000381185,1,Q9UNE7,P10415
ENSP00000219548,ENSP00000362649,1,Q9UNE7,Q13547
ENSP00000219548,ENSP00000263253,1,Q9UNE7,Q09472
ENSP00000219548,ENSP00000264657,1,Q9UNE7,P40763
ENSP00000219548,ENSP00000321239,1,Q9UNE7,Q96PM5
ENSP00000219548,ENSP00000326119,1,Q9UNE7,Q13794
ENSP00000219548,ENSP00000348056,1,Q9UNE7,P63279
ENSP00000219548,ENSP00000300093,1,Q9UNE7,P53350
ENSP00000219548,ENSP00000263025,1,Q9UNE7,P27361
ENSP00000219548,ENSP00000266000,1,Q9UNE7,Q9UER7
ENSP00000219548,ENSP00000257904,1,Q9UNE7,P11802
ENSP00000219548,ENSP00000287820,1,Q9UNE7,P37231
ENSP00000219548,ENSP00000324856,1,Q9UNE7,Q15831
ENSP00000219548,ENSP00000384849,1,Q9UNE7,P38936
ENSP00000219548,ENSP00000384273,1,Q9UNE7,Q04206
ENSP00000219548,ENSP00000263377,1,Q9UNE7,O60885
ENSP00000219548,ENSP00000262160,1,Q9UNE7,Q15796
ENSP00000219548,ENSP00000343535,1,Q9UNE7,Q93009
ENSP00000219548,ENSP00000230354,1,Q9UNE7,P20226
ENSP00000219548,ENSP00000244050,1,Q9UNE7,O95863
ENSP00000219548,ENSP00000324804,1,Q9UNE7,P30153
ENSP00000219548,ENSP00000497594,1,Q9UNE7,Q05086
ENSP00000219548,ENSP00000352252,1,Q9UNE7,P68431
ENSP00000219548,ENSP00000226574,1,Q9UNE7,P19838
ENSP00000219548,ENSP00000355759,1,Q9UNE7,P09874
ENSP00000219548,ENSP00000319788,1,Q9UNE7,P15559
ENSP00000219548,ENSP00000258149,1,Q9UNE7,Q00987
ENSP00000219548,ENSP00000242261,1,Q9UNE7,Q15672
ENSP00000219548,ENSP00000297185,1,Q9UNE7,P38646
ENSP00000219548,ENSP00000272317,1,Q9UNE7,P62979
ENSP00000219548,ENSP00000419782,1,Q9UNE7,Q00535
ENSP00000219548,ENSP00000437955,1,Q9UNE7,Q16665
ENSP00000219548,ENSP00000347184,1,Q9UNE7,P42858
ENSP00000219548,ENSP00000324806,1,Q9UNE7,P49841
ENSP00000219548,ENSP00000248553,1,Q9UNE7,P04792
ENSP00000219548,ENSP00000478887,1,Q9UNE7,P01106
ENSP00000219548,ENSP00000451828,1,Q9UNE7,P31749
ENSP00000219548,ENSP00000433623,1,Q9UNE7,Q9Y4K3
ENSP00000219548,ENSP00000361021,1,Q9UNE7,P60484
ENSP00000219548,ENSP00000275493,1,Q9UNE7,P00533
ENSP00000219548,ENSP00000405330,1,Q9UNE7,P03372
ENSP00000219548,ENSP00000269305,1,Q9UNE7,P04637
ENSP00000219548,ENSP00000254322,1,Q9UNE7,P25685
ENSP00000219548,ENSP00000332973,1,Q9UNE7,P84022
ENSP00000219548,ENSP00000364801,1,Q9UNE7,P0DMV9
ENSP00000219548,ENSP00000437125,1,Q9UNE7,P11142
ENSP00000219548,ENSP00000335153,1,Q9UNE7,P07900
ENSP00000219548,ENSP00000360609,1,Q9UNE7,P08238
ENSP00000219548,ENSP00000302961,1,Q9UNE7,P34932
ENSP00000225174,ENSP00000302961,1,P30405,P34932
ENSP00000225174,ENSP00000351273,1,P30405,Q14790
ENSP00000225174,ENSP00000330237,1,P30405,P55211
ENSP00000225174,ENSP00000343535,1,P30405,Q93009
ENSP00000225174,ENSP00000451828,1,P30405,P31749
ENSP00000225174,ENSP00000387699,1,P30405,P16220
ENSP00000225174,ENSP00000448165,1,P30405,O14727
ENSP00000225174,ENSP00000365230,1,P30405,Q07817
ENSP00000225174,ENSP00000311032,1,P30405,P42574
ENSP00000225174,ENSP00000264657,1,P30405,P40763
ENSP00000225174,ENSP00000363591,1,P30405,Q16611
ENSP00000225174,ENSP00000324806,1,P30405,P49841
ENSP00000225174,ENSP00000420588,1,P30405,Q00059
ENSP00000225174,ENSP00000293288,1,P30405,Q07812
ENSP00000225174,ENSP00000297185,1,P30405,P38646
ENSP00000225174,ENSP00000381185,1,P30405,P10415
ENSP00000225174,ENSP00000360609,1,P30405,P08238
ENSP00000225174,ENSP00000335153,1,P30405,P07900
ENSP00000225174,ENSP00000269305,1,P30405,P04637
ENSP00000225792,ENSP00000244050,1,P17844,O95863
ENSP00000225792,ENSP00000248553,1,P17844,P04792
ENSP00000225792,ENSP00000302961,1,P17844,P34932
ENSP00000225792,ENSP00000346032,1,P17844,P07355
ENSP00000225792,ENSP00000263377,1,P17844,O60885
ENSP00000225792,ENSP00000266970,1,P17844,P24941
ENSP00000225792,ENSP00000262367,1,P17844,Q92793
ENSP00000225792,ENSP00000352257,1,P17844,P12956
ENSP00000225792,ENSP00000378402,1,P17844,Q96ST3
ENSP00000225792,ENSP00000345571,1,P17844,Q01094
ENSP00000225792,ENSP00000478887,1,P17844,P01106
ENSP00000225792,ENSP00000395772,1,P17844,Q9BVP2
ENSP00000225792,ENSP00000451828,1,P17844,P31749
ENSP00000225792,ENSP00000348056,1,P17844,P63279
ENSP00000225792,ENSP00000381185,1,P17844,P10415
ENSP00000225792,ENSP00000379287,1,P17844,P63104
ENSP00000225792,ENSP00000306245,1,P17844,P01100
ENSP00000225792,ENSP00000376077,1,P17844,P63165
ENSP00000225792,ENSP00000340330,1,P17844,Q92993
ENSP00000225792,ENSP00000354522,1,P17844,P11387
ENSP00000225792,ENSP00000263754,1,P17844,Q92831
ENSP00000225792,ENSP00000262238,1,P17844,P25490
ENSP00000225792,ENSP00000360609,1,P17844,P08238
ENSP00000225792,ENSP00000335153,1,P17844,P07900
ENSP00000225792,ENSP00000384863,1,P17844,O14980
ENSP00000225792,ENSP00000405965,1,P17844,P61956
ENSP00000225792,ENSP00000437125,1,P17844,P11142
ENSP00000225792,ENSP00000230354,1,P17844,P20226
ENSP00000225792,ENSP00000262160,1,P17844,Q15796
ENSP00000225792,ENSP00000430432,1,P17844,Q92769
ENSP00000225792,ENSP00000418960,1,P17844,P38398
ENSP00000225792,ENSP00000343896,1,P17844,P51532
ENSP00000225792,ENSP00000263253,1,P17844,Q09472
ENSP00000225792,ENSP00000365458,1,P17844,P61978
ENSP00000225792,ENSP00000362649,1,P17844,Q13547
ENSP00000225792,ENSP00000332973,1,P17844,P84022
ENSP00000225792,ENSP00000405330,1,P17844,P03372
ENSP00000225792,ENSP00000380033,1,P17844,A0A5H1ZRQ2
ENSP00000225792,ENSP00000269305,1,P17844,P04637
ENSP00000225792,ENSP00000425979,1,P17844,Q9NRR4
ENSP00000226574,ENSP00000326119,1,P19838,Q13794
ENSP00000226574,ENSP00000230354,1,P19838,P20226
ENSP00000226574,ENSP00000365458,1,P19838,P61978
ENSP00000226574,ENSP00000360025,1,P19838,P24522
ENSP00000226574,ENSP00000296930,1,P19838,P06748
ENSP00000226574,ENSP00000420588,1,P19838,Q00059
ENSP00000226574,ENSP00000244537,1,P19838,P62805
ENSP00000226574,ENSP00000500582,1,P19838,Q9Y243
ENSP00000226574,ENSP00000384863,1,P19838,O14980
ENSP00000226574,ENSP00000324404,1,P19838,Q9BT92
ENSP00000226574,ENSP00000357113,1,P19838,Q16666
ENSP00000226574,ENSP00000248553,1,P19838,P04792
ENSP00000226574,ENSP00000228872,1,P19838,P46527
ENSP00000226574,ENSP00000370193,1,P19838,Q16594
ENSP00000226574,ENSP00000346032,1,P19838,P07355
ENSP00000226574,ENSP00000333685,1,P19838,Q15759
ENSP00000226574,ENSP00000416293,1,P19838,P11166
ENSP00000226574,ENSP00000371475,1,P19838,Q12888
ENSP00000226574,ENSP00000437125,1,P19838,P11142
ENSP00000226574,ENSP00000264731,1,P19838,Q9H3D4
ENSP00000226574,ENSP00000375892,1,P19838,P31751
ENSP00000226574,ENSP00000319788,1,P19838,P15559
ENSP00000226574,ENSP00000364801,1,P19838,P0DMV9
ENSP00000226574,ENSP00000354218,1,P19838,Q8WUF5
ENSP00000226574,ENSP00000352516,1,P19838,P26358
ENSP00000226574,ENSP00000474725,1,P19838,Q969H0
ENSP00000226574,ENSP00000372023,1,P19838,O96017
ENSP00000226574,ENSP00000266970,1,P19838,P24941
ENSP00000226574,ENSP00000378699,1,P19838,P06493
ENSP00000226574,ENSP00000391090,1,P19838,E7EPP6
ENSP00000226574,ENSP00000239938,1,P19838,P18146
ENSP00000226574,ENSP00000262160,1,P19838,Q15796
ENSP00000226574,ENSP00000418915,1,P19838,P42771
ENSP00000226574,ENSP00000242261,1,P19838,Q15672
ENSP00000226574,ENSP00000353344,1,P19838,P15036
ENSP00000226574,ENSP00000244050,1,P19838,O95863
ENSP00000226574,ENSP00000291700,1,P19838,P04271
ENSP00000226574,ENSP00000262506,1,P19838,P19784
ENSP00000226574,ENSP00000330237,1,P19838,P55211
ENSP00000226574,ENSP00000350512,1,P19838,Q92905
ENSP00000226574,ENSP00000263377,1,P19838,O60885
ENSP00000226574,ENSP00000313420,1,P19838,P78527
ENSP00000226574,ENSP00000340330,1,P19838,Q92993
ENSP00000226574,ENSP00000335153,1,P19838,P07900
ENSP00000226574,ENSP00000344352,1,P19838,P18847
ENSP00000226574,ENSP00000448165,1,P19838,O14727
ENSP00000226574,ENSP00000361021,1,P19838,P60484
ENSP00000226574,ENSP00000272317,1,P19838,P62979
ENSP00000226574,ENSP00000351273,1,P19838,Q14790
ENSP00000226574,ENSP00000347184,1,P19838,P42858
ENSP00000226574,ENSP00000227507,1,P19838,P24385
ENSP00000226574,ENSP00000365230,1,P19838,Q07817
ENSP00000226574,ENSP00000352252,1,P19838,P68431
ENSP00000226574,ENSP00000384371,1,P19838,P41182
ENSP00000226574,ENSP00000263967,1,P19838,P42336
ENSP00000226574,ENSP00000257904,1,P19838,P11802
ENSP00000226574,ENSP00000339527,1,P19838,O43524
ENSP00000226574,ENSP00000324806,1,P19838,P49841
ENSP00000226574,ENSP00000262238,1,P19838,P25490
ENSP00000226574,ENSP00000258149,1,P19838,Q00987
ENSP00000226574,ENSP00000418960,1,P19838,P38398
ENSP00000226574,ENSP00000376436,1,P19838,P14921
ENSP00000226574,ENSP00000278616,1,P19838,Q13315
ENSP00000226574,ENSP00000384849,1,P19838,P38936
ENSP00000226574,ENSP00000332973,1,P19838,P84022
ENSP00000226574,ENSP00000387699,1,P19838,P16220
ENSP00000226574,ENSP00000430432,1,P19838,Q92769
ENSP00000226574,ENSP00000256078,1,P19838,P01116
ENSP00000226574,ENSP00000306245,1,P19838,P01100
ENSP00000226574,ENSP00000437955,1,P19838,Q16665
ENSP00000226574,ENSP00000381185,1,P19838,P10415
ENSP00000226574,ENSP00000311032,1,P19838,P42574
ENSP00000226574,ENSP00000355759,1,P19838,P09874
ENSP00000226574,ENSP00000275493,1,P19838,P00533
ENSP00000226574,ENSP00000356438,1,P19838,P35354
ENSP00000226574,ENSP00000360609,1,P19838,P08238
ENSP00000226574,ENSP00000302961,1,P19838,P34932
ENSP00000226574,ENSP00000229795,1,P19838,Q16539
ENSP00000226574,ENSP00000263025,1,P19838,P27361
ENSP00000226574,ENSP00000451828,1,P19838,P31749
ENSP00000226574,ENSP00000329357,1,P19838,P08047
ENSP00000226574,ENSP00000262367,1,P19838,Q92793
ENSP00000226574,ENSP00000324804,1,P19838,P30153
ENSP00000226574,ENSP00000478887,1,P19838,P01106
ENSP00000226574,ENSP00000345347,1,P19838,P09429
ENSP00000226574,ENSP00000345571,1,P19838,Q01094
ENSP00000226574,ENSP00000394560,1,P19838,P45984
ENSP00000226574,ENSP00000433623,1,P19838,Q9Y4K3
ENSP00000226574,ENSP00000405330,1,P19838,P03372
ENSP00000226574,ENSP00000264657,1,P19838,P40763
ENSP00000226574,ENSP00000287820,1,P19838,P37231
ENSP00000226574,ENSP00000378974,1,P19838,P45983
ENSP00000226574,ENSP00000269305,1,P19838,P04637
ENSP00000226574,ENSP00000360266,1,P19838,P05412
ENSP00000226574,ENSP00000362649,1,P19838,Q13547
ENSP00000226574,ENSP00000263253,1,P19838,Q09472
ENSP00000226574,ENSP00000384273,1,P19838,Q04206
ENSP00000227507,ENSP00000248553,1,P24385,P04792
ENSP00000227507,ENSP00000264731,1,P24385,Q9H3D4
ENSP00000227507,ENSP00000231790,1,P24385,P40692
ENSP00000227507,ENSP00000233146,1,P24385,P43246
ENSP00000227507,ENSP00000425979,1,P24385,Q9NRR4
ENSP00000227507,ENSP00000376436,1,P24385,P14921
ENSP00000227507,ENSP00000319788,1,P24385,P15559
ENSP00000227507,ENSP00000383042,1,P24385,O60341
ENSP00000227507,ENSP00000368370,1,P24385,P19544
ENSP00000227507,ENSP00000344352,1,P24385,P18847
ENSP00000227507,ENSP00000376902,1,P24385,Q8N9N5
ENSP00000227507,ENSP00000416293,1,P24385,P11166
ENSP00000227507,ENSP00000301727,1,P24385,Q66K89
ENSP00000227507,ENSP00000255465,1,P24385,P78396
ENSP00000227507,ENSP00000251810,1,P24385,Q7LG56
ENSP00000227507,ENSP00000379287,1,P24385,P63104
ENSP00000227507,ENSP00000448165,1,P24385,O14727
ENSP00000227507,ENSP00000474725,1,P24385,Q969H0
ENSP00000227507,ENSP00000239938,1,P24385,P18146
ENSP00000227507,ENSP00000360025,1,P24385,P24522
ENSP00000227507,ENSP00000333685,1,P24385,Q15759
ENSP00000227507,ENSP00000324856,1,P24385,Q15831
ENSP00000227507,ENSP00000350512,1,P24385,Q92905
ENSP00000227507,ENSP00000293288,1,P24385,Q07812
ENSP00000227507,ENSP00000500582,1,P24385,Q9Y243
ENSP00000227507,ENSP00000263377,1,P24385,O60885
ENSP00000227507,ENSP00000262506,1,P24385,P19784
ENSP00000227507,ENSP00000229795,1,P24385,Q16539
ENSP00000227507,ENSP00000391090,1,P24385,E7EPP6
ENSP00000227507,ENSP00000332973,1,P24385,P84022
ENSP00000227507,ENSP00000247970,1,P24385,Q13526
ENSP00000227507,ENSP00000372023,1,P24385,O96017
ENSP00000227507,ENSP00000329357,1,P24385,P08047
ENSP00000227507,ENSP00000365851,1,P24385,P35226
ENSP00000227507,ENSP00000296930,1,P24385,P06748
ENSP00000227507,ENSP00000352516,1,P24385,P26358
ENSP00000227507,ENSP00000287820,1,P24385,P37231
ENSP00000227507,ENSP00000324404,1,P24385,Q9BT92
ENSP00000227507,ENSP00000384863,1,P24385,O14980
ENSP00000227507,ENSP00000356150,1,P24385,O15151
ENSP00000227507,ENSP00000302961,1,P24385,P34932
ENSP00000227507,ENSP00000367545,1,P24385,O15350
ENSP00000227507,ENSP00000230354,1,P24385,P20226
ENSP00000227507,ENSP00000430432,1,P24385,Q92769
ENSP00000227507,ENSP00000356438,1,P24385,P35354
ENSP00000227507,ENSP00000326119,1,P24385,Q13794
ENSP00000227507,ENSP00000272317,1,P24385,P62979
ENSP00000227507,ENSP00000351273,1,P24385,Q14790
ENSP00000227507,ENSP00000278616,1,P24385,Q13315
ENSP00000227507,ENSP00000263967,1,P24385,P42336
ENSP00000227507,ENSP00000244050,1,P24385,O95863
ENSP00000227507,ENSP00000242261,1,P24385,Q15672
ENSP00000227507,ENSP00000360609,1,P24385,P08238
ENSP00000227507,ENSP00000340883,1,P24385,G5E975
ENSP00000227507,ENSP00000375892,1,P24385,P31751
ENSP00000227507,ENSP00000343896,1,P24385,P51532
ENSP00000227507,ENSP00000493712,1,P24385,Q06609
ENSP00000227507,ENSP00000378974,1,P24385,P45983
ENSP00000227507,ENSP00000355759,1,P24385,P09874
ENSP00000227507,ENSP00000300093,1,P24385,P53350
ENSP00000227507,ENSP00000262160,1,P24385,Q15796
ENSP00000227507,ENSP00000263025,1,P24385,P27361
ENSP00000227507,ENSP00000320485,1,P24385,O14497
ENSP00000227507,ENSP00000339527,1,P24385,O43524
ENSP00000227507,ENSP00000244537,1,P24385,P62805
ENSP00000227507,ENSP00000384273,1,P24385,Q04206
ENSP00000227507,ENSP00000365230,1,P24385,Q07817
ENSP00000227507,ENSP00000335153,1,P24385,P07900
ENSP00000227507,ENSP00000352252,1,P24385,P68431
ENSP00000227507,ENSP00000362649,1,P24385,Q13547
ENSP00000227507,ENSP00000256078,1,P24385,P01116
ENSP00000227507,ENSP00000275493,1,P24385,P00533
ENSP00000227507,ENSP00000330237,1,P24385,P55211
ENSP00000227507,ENSP00000311032,1,P24385,P42574
ENSP00000227507,ENSP00000361021,1,P24385,P60484
ENSP00000227507,ENSP00000369497,1,P24385,P51587
ENSP00000227507,ENSP00000384371,1,P24385,P41182
ENSP00000227507,ENSP00000437955,1,P24385,Q16665
ENSP00000227507,ENSP00000406549,1,P24385,P21675
ENSP00000227507,ENSP00000419782,1,P24385,Q00535
ENSP00000227507,ENSP00000360266,1,P24385,P05412
ENSP00000227507,ENSP00000418960,1,P24385,P38398
ENSP00000227507,ENSP00000451828,1,P24385,P31749
ENSP00000227507,ENSP00000258149,1,P24385,Q00987
ENSP00000227507,ENSP00000345571,1,P24385,Q01094
ENSP00000227507,ENSP00000306245,1,P24385,P01100
ENSP00000227507,ENSP00000437125,1,P24385,P11142
ENSP00000227507,ENSP00000269305,1,P24385,P04637
ENSP00000227507,ENSP00000387699,1,P24385,P16220
ENSP00000227507,ENSP00000381185,1,P24385,P10415
ENSP00000227507,ENSP00000263754,1,P24385,Q92831
ENSP00000227507,ENSP00000478887,1,P24385,P01106
ENSP00000227507,ENSP00000263253,1,P24385,Q09472
ENSP00000227507,ENSP00000264657,1,P24385,P40763
ENSP00000227507,ENSP00000262367,1,P24385,Q92793
ENSP00000227507,ENSP00000324806,1,P24385,P49841
ENSP00000227507,ENSP00000262662,1,P24385,P42773
ENSP00000227507,ENSP00000405330,1,P24385,P03372
ENSP00000227507,ENSP00000378699,1,P24385,P06493
ENSP00000227507,ENSP00000418915,1,P24385,P42771
ENSP00000227507,ENSP00000266970,1,P24385,P24941
ENSP00000227507,ENSP00000228872,1,P24385,P46527
ENSP00000227507,ENSP00000257904,1,P24385,P11802
ENSP00000227507,ENSP00000384849,1,P24385,P38936
ENSP00000228872,ENSP00000362649,1,P46527,Q13547
ENSP00000228872,ENSP00000348056,1,P46527,P63279
ENSP00000228872,ENSP00000387699,1,P46527,P16220
ENSP00000228872,ENSP00000262160,1,P46527,Q15796
ENSP00000228872,ENSP00000369497,1,P46527,P51587
ENSP00000228872,ENSP00000344635,1,P46527,P51959
ENSP00000228872,ENSP00000229795,1,P46527,Q16539
ENSP00000228872,ENSP00000425979,1,P46527,Q9NRR4
ENSP00000228872,ENSP00000497594,1,P46527,Q05086
ENSP00000228872,ENSP00000391090,1,P46527,E7EPP6
ENSP00000228872,ENSP00000324856,1,P46527,Q15831
ENSP00000228872,ENSP00000335153,1,P46527,P07900
ENSP00000228872,ENSP00000332973,1,P46527,P84022
ENSP00000228872,ENSP00000352252,1,P46527,P68431
ENSP00000228872,ENSP00000360025,1,P46527,P24522
ENSP00000228872,ENSP00000263754,1,P46527,Q92831
ENSP00000228872,ENSP00000418960,1,P46527,P38398
ENSP00000228872,ENSP00000437955,1,P46527,Q16665
ENSP00000228872,ENSP00000330237,1,P46527,P55211
ENSP00000228872,ENSP00000306245,1,P46527,P01100
ENSP00000228872,ENSP00000355759,1,P46527,P09874
ENSP00000228872,ENSP00000256078,1,P46527,P01116
ENSP00000228872,ENSP00000264657,1,P46527,P40763
ENSP00000228872,ENSP00000372023,1,P46527,O96017
ENSP00000228872,ENSP00000360266,1,P46527,P05412
ENSP00000228872,ENSP00000378974,1,P46527,P45983
ENSP00000228872,ENSP00000263967,1,P46527,P42336
ENSP00000228872,ENSP00000405330,1,P46527,P03372
ENSP00000228872,ENSP00000365851,1,P46527,P35226
ENSP00000228872,ENSP00000258149,1,P46527,Q00987
ENSP00000228872,ENSP00000324806,1,P46527,P49841
ENSP00000228872,ENSP00000351273,1,P46527,Q14790
ENSP00000228872,ENSP00000437125,1,P46527,P11142
ENSP00000228872,ENSP00000263025,1,P46527,P27361
ENSP00000228872,ENSP00000379287,1,P46527,P63104
ENSP00000228872,ENSP00000263253,1,P46527,Q09472
ENSP00000228872,ENSP00000324404,1,P46527,Q9BT92
ENSP00000228872,ENSP00000321239,1,P46527,Q96PM5
ENSP00000228872,ENSP00000381185,1,P46527,P10415
ENSP00000228872,ENSP00000384371,1,P46527,P41182
ENSP00000228872,ENSP00000278616,1,P46527,Q13315
ENSP00000228872,ENSP00000311032,1,P46527,P42574
ENSP00000228872,ENSP00000275493,1,P46527,P00533
ENSP00000228872,ENSP00000363377,1,P46527,P98177
ENSP00000228872,ENSP00000345571,1,P46527,Q01094
ENSP00000228872,ENSP00000361021,1,P46527,P60484
ENSP00000228872,ENSP00000365230,1,P46527,Q07817
ENSP00000228872,ENSP00000478887,1,P46527,P01106
ENSP00000228872,ENSP00000256996,1,P46527,Q92466
ENSP00000228872,ENSP00000340989,1,P46527,P31947
ENSP00000228872,ENSP00000356641,1,P46527,Q8NHY2
ENSP00000228872,ENSP00000418915,1,P46527,P42771
ENSP00000228872,ENSP00000419782,1,P46527,Q00535
ENSP00000228872,ENSP00000262662,1,P46527,P42773
ENSP00000228872,ENSP00000375892,1,P46527,P31751
ENSP00000228872,ENSP00000500582,1,P46527,Q9Y243
ENSP00000228872,ENSP00000272317,1,P46527,P62979
ENSP00000228872,ENSP00000384863,1,P46527,O14980
ENSP00000228872,ENSP00000378699,1,P46527,P06493
ENSP00000228872,ENSP00000339527,1,P46527,O43524
ENSP00000228872,ENSP00000384849,1,P46527,P38936
ENSP00000228872,ENSP00000269305,1,P46527,P04637
ENSP00000228872,ENSP00000350512,1,P46527,Q92905
ENSP00000228872,ENSP00000451828,1,P46527,P31749
ENSP00000228872,ENSP00000257904,1,P46527,P11802
ENSP00000228872,ENSP00000266970,1,P46527,P24941
ENSP00000228872,ENSP00000255465,1,P46527,P78396
ENSP00000229795,ENSP00000324856,1,Q16539,Q15831
ENSP00000229795,ENSP00000385571,1,Q16539,Q9H2X6
ENSP00000229795,ENSP00000355759,1,Q16539,P09874
ENSP00000229795,ENSP00000362649,1,Q16539,Q13547
ENSP00000229795,ENSP00000291700,1,Q16539,P04271
ENSP00000229795,ENSP00000364801,1,Q16539,P0DMV9
ENSP00000229795,ENSP00000376436,1,Q16539,P14921
ENSP00000229795,ENSP00000302961,1,Q16539,P34932
ENSP00000229795,ENSP00000263754,1,Q16539,Q92831
ENSP00000229795,ENSP00000344352,1,Q16539,P18847
ENSP00000229795,ENSP00000379287,1,Q16539,P63104
ENSP00000229795,ENSP00000262506,1,Q16539,P19784
ENSP00000229795,ENSP00000287820,1,Q16539,P37231
ENSP00000229795,ENSP00000332973,1,Q16539,P84022
ENSP00000229795,ENSP00000391090,1,Q16539,E7EPP6
ENSP00000229795,ENSP00000262367,1,Q16539,Q92793
ENSP00000229795,ENSP00000257904,1,Q16539,P11802
ENSP00000229795,ENSP00000262160,1,Q16539,Q15796
ENSP00000229795,ENSP00000346032,1,Q16539,P07355
ENSP00000229795,ENSP00000361021,1,Q16539,P60484
ENSP00000229795,ENSP00000266970,1,Q16539,P24941
ENSP00000229795,ENSP00000263967,1,Q16539,P42336
ENSP00000229795,ENSP00000378699,1,Q16539,P06493
ENSP00000229795,ENSP00000262238,1,Q16539,P25490
ENSP00000229795,ENSP00000335153,1,Q16539,P07900
ENSP00000229795,ENSP00000244537,1,Q16539,P62805
ENSP00000229795,ENSP00000384849,1,Q16539,P38936
ENSP00000229795,ENSP00000239938,1,Q16539,P18146
ENSP00000229795,ENSP00000360609,1,Q16539,P08238
ENSP00000229795,ENSP00000333685,1,Q16539,Q15759
ENSP00000229795,ENSP00000324806,1,Q16539,P49841
ENSP00000229795,ENSP00000330237,1,Q16539,P55211
ENSP00000229795,ENSP00000351273,1,Q16539,Q14790
ENSP00000229795,ENSP00000352252,1,Q16539,P68431
ENSP00000229795,ENSP00000433623,1,Q16539,Q9Y4K3
ENSP00000229795,ENSP00000360025,1,Q16539,P24522
ENSP00000229795,ENSP00000437955,1,Q16539,Q16665
ENSP00000229795,ENSP00000365851,1,Q16539,P35226
ENSP00000229795,ENSP00000381185,1,Q16539,P10415
ENSP00000229795,ENSP00000387699,1,Q16539,P16220
ENSP00000229795,ENSP00000478887,1,Q16539,P01106
ENSP00000229795,ENSP00000264657,1,Q16539,P40763
ENSP00000229795,ENSP00000278616,1,Q16539,Q13315
ENSP00000229795,ENSP00000263253,1,Q16539,Q09472
ENSP00000229795,ENSP00000365230,1,Q16539,Q07817
ENSP00000229795,ENSP00000356438,1,Q16539,P35354
ENSP00000229795,ENSP00000384273,1,Q16539,Q04206
ENSP00000229795,ENSP00000275493,1,Q16539,P00533
ENSP00000229795,ENSP00000256078,1,Q16539,P01116
ENSP00000229795,ENSP00000311032,1,Q16539,P42574
ENSP00000229795,ENSP00000248553,1,Q16539,P04792
ENSP00000229795,ENSP00000363377,1,Q16539,P98177
ENSP00000229795,ENSP00000500582,1,Q16539,Q9Y243
ENSP00000229795,ENSP00000375892,1,Q16539,P31751
ENSP00000229795,ENSP00000394560,1,Q16539,P45984
ENSP00000229795,ENSP00000418915,1,Q16539,P42771
ENSP00000229795,ENSP00000329357,1,Q16539,P08047
ENSP00000229795,ENSP00000339527,1,Q16539,O43524
ENSP00000229795,ENSP00000405330,1,Q16539,P03372
ENSP00000229795,ENSP00000378974,1,Q16539,P45983
ENSP00000229795,ENSP00000306245,1,Q16539,P01100
ENSP00000229795,ENSP00000263025,1,Q16539,P27361
ENSP00000229795,ENSP00000451828,1,Q16539,P31749
ENSP00000229795,ENSP00000360266,1,Q16539,P05412
ENSP00000229795,ENSP00000269305,1,Q16539,P04637
ENSP00000230354,ENSP00000381185,1,P20226,P10415
ENSP00000230354,ENSP00000384849,1,P20226,P38936
ENSP00000230354,ENSP00000239938,1,P20226,P18146
ENSP00000230354,ENSP00000335153,1,P20226,P07900
ENSP00000230354,ENSP00000356150,1,P20226,O15151
